730621.0, -2.45165, 0.903458
730621.041667, -2.54742, 1.36978
730621.083333, -2.06856, 1.36978
730621.125, -2.06856, 1.48636
730621.166667, -1.97277, 1.54465
730621.208333, -1.78118, 1.02004
730621.25, -1.78118, 1.2532
730621.291667, -1.68538, 1.48636
730621.333333, -1.68538, 1.48636
730621.375, -1.97277, 1.42807
730621.416667, -1.87698, 1.07833
730621.458333, -2.06856, 0.961748
730621.5, -1.97277, 0.728587
730621.541667, -1.58957, 0.961748
730621.583333, -1.68538, 1.19491
730621.625, -1.68538, 1.13662
730621.666667, -1.78118, 1.07833
730621.708333, -1.78118, 1.02004
730621.75, -1.87698, 0.437135
730621.791667, -2.06856, 0.612006
730621.833333, -1.97277, 0.495425
730621.875, -2.06856, 0.553715
730621.916667, -1.97277, 0.612006
730621.958333, -2.16434, 0.495425
730622.0, -1.58957, 0.495425
730622.041667, -1.68538, 0.553715
730622.083333, -1.97277, 0.495425
730622.125, -1.78118, 0.437135
730622.166667, -2.06856, 0.262264
730622.208333, -1.97277, 0.437135
730622.25, -1.97277, 0.320554
730622.291667, -1.78118, 0.437135
730622.333333, -1.68538, 0.378844
730622.375, -1.78118, 0.203973
730622.416667, -1.68538, 0.145683
730622.458333, -1.78118, 0.262264
730622.5, -2.06856, 0.437135
730622.541667, -1.78118, 0.903458
730622.583333, -1.78118, 0.961748
730622.625, -1.78118, 0.903458
730622.666667, -1.78118, 0.786877
730622.708333, -2.06856, 0.495425
730622.75, -1.87698, 0.262264
730622.791667, -1.97277, -0.26235
730622.833333, -1.87698, -0.26235
730622.875, -1.78118, -0.26235
730622.916667, -1.87698, -0.204059
730622.958333, -1.68538, -0.204059
730623.0, -1.68538, -0.145769
730623.041667, -1.78118, 0.320554
730623.083333, -1.87698, 0.0873926
730623.125, -1.87698, 0.437135
730623.166667, -1.87698, 0.553715
730623.208333, -1.87698, 0.145683
730623.25, -1.78118, -0.204059
730623.291667, -1.78118, -0.437221
730623.333333, -1.68538, -0.495511
730623.375, -1.87698, -0.437221
730623.416667, -1.97277, -0.26235
730623.458333, -1.97277, 0.262264
730623.5, -2.06856, 0.203973
730623.541667, -1.97277, 0.553715
730623.583333, -2.26012, 0.320554
730623.625, -2.26012, 0.495425
730623.666667, -2.16434, 0.786877
730623.708333, -2.06856, 0.903458
730623.75, -1.97277, 1.48636
730623.791667, -1.97277, 1.19491
730623.833333, -1.97277, 1.60294
730623.875, -1.78118, 0.728587
730623.916667, -1.78118, 0.320554
730623.958333, -1.87698, 1.2532
730624.0, -2.16434, 1.2532
730624.041667, -2.26012, 0.553715
730624.083333, -1.78118, 0.845167
730624.125, -2.16434, 0.903458
730624.166667, -2.35589, 0.961748
730624.208333, -2.16434, 1.07833
730624.25, -2.35589, 0.903458
730624.291667, -2.35589, 0.961748
730624.333333, -2.26012, -0.204059
730624.375, -2.26012, -0.553802
730624.416667, -2.35589, -0.728673
730624.458333, -2.06856, -0.786963
730624.5, -2.16434, -0.903544
730624.541667, -2.06856, -0.553802
730624.583333, -1.49376, -0.145769
730624.625, -1.11044, -0.0874786
730624.666667, -1.0146, 0.203973
730624.708333, -0.91875, -0.32064
730624.75, -1.11044, -0.204059
730624.791667, -1.49376, -0.37893
730624.833333, -1.68538, -0.495511
730624.875, -1.58957, -0.903544
730624.916667, -1.30211, -0.903544
730624.958333, -1.11044, -0.145769
730625.0, -1.20628, -0.204059
730625.041667, -1.11044, 0.203973
730625.083333, -1.20628, -0.37893
730625.125, -1.11044, -0.786963
730625.166667, -1.20628, -1.13671
730625.208333, -0.91875, -1.48645
730625.25, -0.91875, -0.728673
730625.291667, -1.11044, -0.786963
730625.333333, -1.11044, -0.845253
730625.375, -1.0146, -1.07841
730625.416667, -1.0146, -1.7779
730625.458333, -1.0146, -0.961834
730625.5, -1.0146, -0.553802
730625.541667, -1.0146, -0.37893
730625.583333, -1.0146, -0.612092
730625.625, -1.0146, -0.903544
730625.666667, -1.11044, -0.961834
730625.708333, -1.0146, -1.02012
730625.75, -1.11044, -0.670382
730625.791667, -1.39794, -0.553802
730625.833333, -1.58957, 0.0873926
730625.875, -1.20628, 0.0291021
730625.916667, -0.91875, -0.204059
730625.958333, -0.91875, -0.145769
730626.0, -0.631167, -0.670382
730626.041667, -1.11044, -0.145769
730626.083333, -0.727034, -1.07841
730626.125, -1.39794, 0.612006
730626.166667, -0.631167, 1.60294
730626.208333, -0.631167, 1.8361
730626.25, -0.631167, 2.24414
730626.291667, -1.68538, 2.82704
730626.333333, -1.68538, 2.36072
730626.375, -0.91875, 2.41901
730626.416667, -0.727034, 2.4773
730626.458333, -0.822895, 2.59388
730626.5, -0.822895, 2.06926
730626.541667, -1.58957, 1.71952
730626.583333, -1.58957, 1.48636
730626.625, -1.49376, 1.54465
730626.666667, -0.631167, 1.36978
730626.708333, -0.631167, 1.66123
730626.75, -0.822895, 1.48636
730626.791667, -0.822895, 1.2532
730626.833333, -0.727034, 1.13662
730626.875, -0.822895, 0.903458
730626.916667, -0.91875, 0.553715
730626.958333, -1.20628, 0.203973
730627.0, -0.631167, -0.204059
730627.041667, -0.822895, 0.437135
730627.083333, -1.39794, 0.845167
730627.125, -1.11044, 0.145683
730627.166667, -0.535294, 0.728587
730627.208333, -1.39794, 1.36978
730627.25, -1.58957, 1.95268
730627.291667, -1.58957, 1.71952
730627.333333, -1.58957, 1.60294
730627.375, -1.68538, 1.31149
730627.416667, -1.68538, 0.786877
730627.458333, -1.68538, -0.553802
730627.5, -1.68538, -0.0291883
730627.541667, -1.39794, -0.612092
730627.583333, -1.11044, 0.495425
730627.625, -1.30211, -0.0291883
730627.666667, -1.39794, -1.02012
730627.708333, -1.39794, -0.553802
730627.75, -1.30211, 0.0873926
730627.791667, -1.20628, 0.203973
730627.833333, -1.0146, 0.262264
730627.875, -1.58957, 0.378844
730627.916667, -1.58957, -0.204059
730627.958333, -1.39794, -0.903544
730628.0, -1.68538, 0.0873926
730628.041667, -1.68538, 0.203973
730628.083333, -1.39794, 0.145683
730628.125, -1.30211, -1.48645
730628.166667, -1.39794, -1.195
730628.208333, -1.49376, -0.0291883
730628.25, -1.58957, 0.320554
730628.291667, -1.68538, 0.670296
730628.333333, -1.68538, 0.553715
730628.375, -1.68538, 0.378844
730628.416667, -1.78118, -0.0291883
730628.458333, -1.39794, -0.437221
730628.5, -1.11044, -0.495511
730628.541667, -0.822895, -1.07841
730628.583333, -0.822895, -0.786963
730628.625, -1.11044, -1.48645
730628.666667, -0.727034, -1.66132
730628.708333, -0.822895, 0.378844
730628.75, -0.727034, 0.320554
730628.791667, -0.822895, 0.262264
730628.833333, -0.535294, 0.495425
730628.875, -0.822895, 0.437135
730628.916667, -0.151737, -0.0291883
730628.958333, -0.0558336, -0.32064
730629.0, -0.0558336, -0.786963
730629.041667, 0.0400778, -0.612092
730629.083333, -0.439415, -0.728673
730629.125, -0.151737, -0.670382
730629.166667, -0.439415, -0.612092
730629.208333, -0.0558336, -0.553802
730629.25, 0.231921, -0.553802
730629.291667, 0.327852, -0.553802
730629.333333, -0.631167, -0.0874786
730629.375, -0.727034, -0.204059
730629.416667, -0.247636, -0.37893
730629.458333, -0.822895, -0.670382
730629.5, -0.631167, -0.37893
730629.541667, -0.631167, -0.26235
730629.583333, -1.0146, 0.0873926
730629.625, -1.39794, -0.495511
730629.666667, -1.87698, -0.786963
730629.708333, -1.87698, -0.612092
730629.75, -1.87698, -0.612092
730629.791667, -1.30211, 0.0873926
730629.833333, -1.30211, 0.0291021
730629.875, -1.0146, -0.786963
730629.916667, -0.727034, -0.670382
730629.958333, -0.822895, -0.786963
730630.0, 0.42379, -0.728673
730630.041667, -0.535294, -0.903544
730630.083333, -0.247636, -0.961834
730630.125, -1.20628, -1.13671
730630.166667, -1.68538, -1.195
730630.208333, -1.58957, -1.195
730630.25, -1.30211, -1.13671
730630.291667, 0.135995, -0.495511
730630.333333, 0.231921, -0.0291883
730630.375, -0.535294, 0.553715
730630.416667, -1.39794, 0.378844
730630.458333, -1.78118, 0.0291021
730630.5, -1.78118, -0.728673
730630.541667, -1.78118, -1.25329
730630.583333, -1.30211, -1.13671
730630.625, -1.20628, -1.07841
730630.666667, -1.20628, -1.13671
730630.708333, -0.91875, -0.961834
730630.75, -0.822895, -0.728673
730630.791667, -1.11044, -0.553802
730630.833333, -0.151737, -0.37893
730630.875, -0.343527, 0.203973
730630.916667, -1.39794, 0.728587
730630.958333, -1.78118, 0.0873926
730631.0, -1.78118, -0.612092
730631.041667, -1.97277, -1.195
730631.083333, -1.78118, -1.36987
730631.125, -1.58957, -1.31158
730631.166667, -1.49376, -1.195
730631.208333, -1.30211, -1.02012
730631.25, -1.58957, -0.728673
730631.291667, -1.49376, -0.32064
730631.333333, -1.39794, 0.145683
730631.375, 0.807607, 0.320554
730631.416667, 1.76765, 0.0291021
730631.458333, 2.24795, -0.495511
730631.5, 2.24795, -1.02012
730631.541667, 2.15187, -1.36987
730631.583333, 2.24795, -1.36987
730631.625, 0.615685, -0.553802
730631.666667, -0.151737, -0.0874786
730631.708333, -0.822895, -0.0874786
730631.75, 0.0400778, 0.262264
730631.791667, 0.519734, -0.37893
730631.833333, -0.439415, -0.728673
730631.875, -1.20628, -1.13671
730631.916667, -0.343527, -0.903544
730631.958333, -1.0146, -1.02012
730632.0, -0.439415, -1.25329
730632.041667, -0.247636, -1.02012
730632.083333, -1.30211, -0.0874786
730632.125, -1.78118, 0.961748
730632.166667, -1.30211, 2.06926
730632.208333, 0.807607, 2.82704
730632.25, -1.30211, 2.53559
730632.291667, -0.91875, 1.54465
730632.333333, -0.727034, 0.961748
730632.375, 0.711643, 1.36978
730632.416667, -1.78118, 0.728587
730632.458333, -1.68538, 0.553715
730632.5, -1.68538, 0.903458
730632.541667, -1.30211, -0.204059
730632.583333, -0.439415, -0.495511
730632.625, 0.0400778, -0.145769
730632.666667, -0.535294, -0.612092
730632.708333, -0.535294, -0.553802
730632.75, -0.535294, -0.26235
730632.791667, -0.631167, -0.32064
730632.833333, -0.727034, 0.786877
730632.875, -0.727034, 1.60294
730632.916667, -0.727034, 2.65217
730632.958333, -1.49376, 3.00191
730633.0, -1.49376, 2.4773
730633.041667, -1.58957, 2.59388
730633.083333, -1.20628, 3.0602
730633.125, -0.535294, 3.93456
730633.166667, -0.727034, 3.75969
730633.208333, -0.439415, 3.40994
730633.25, -0.535294, 3.29336
730633.291667, -0.822895, 3.17678
730633.333333, -0.822895, 3.52652
730633.375, -1.11044, 3.35165
730633.416667, -0.91875, 3.29336
730633.458333, -1.0146, 4.05114
730633.5, -0.822895, 4.8672
730633.541667, -1.58957, 5.62498
730633.583333, -1.49376, 5.62498
730633.625, -1.11044, 5.5084
730633.666667, -0.343527, 4.98378
730633.708333, -0.727034, 4.40088
730633.75, -0.91875, 3.52652
730633.791667, -1.20628, 3.52652
730633.833333, -1.58957, 3.29336
730633.875, -1.39794, 2.53559
730633.916667, -1.30211, 2.18585
730633.958333, -1.49376, 2.01097
730634.0, -1.58957, 1.8361
730634.041667, -1.49376, 2.24414
730634.083333, -1.49376, 3.11849
730634.125, -1.87698, 3.93456
730634.166667, -1.97277, 3.40994
730634.208333, -2.16434, 2.88533
730634.25, -2.16434, 2.06926
730634.291667, -1.97277, 1.71952
730634.333333, -2.06856, 1.48636
730634.375, -1.97277, 2.12756
730634.416667, -1.78118, 2.82704
730634.458333, -1.68538, 3.52652
730634.5, -1.78118, 4.16772
730634.541667, -1.78118, 4.63404
730634.583333, -1.68538, 4.57575
730634.625, -1.49376, 4.10943
730634.666667, -1.68538, 3.6431
730634.708333, -1.49376, 2.94362
730634.75, -1.49376, 2.82704
730634.791667, -1.30211, 2.4773
730634.833333, -1.39794, 2.18585
730634.875, -1.49376, 2.06926
730634.916667, -1.49376, 1.89439
730634.958333, -1.49376, 1.8361
730635.0, -1.39794, 1.71952
730635.041667, -1.39794, 1.19491
730635.083333, -1.30211, 0.495425
730635.125, -1.20628, 0.262264
730635.166667, -1.39794, 0.437135
730635.208333, -1.30211, 0.728587
730635.25, -1.20628, 1.19491
730635.291667, -1.39794, 0.845167
730635.333333, -0.343527, 0.903458
730635.375, -0.91875, 1.48636
730635.416667, -0.535294, 1.66123
730635.458333, -1.39794, 1.42807
730635.5, -1.30211, 1.02004
730635.541667, -0.439415, 0.903458
730635.583333, -1.39794, 1.02004
730635.625, -0.727034, 1.19491
730635.666667, -1.11044, 1.48636
730635.708333, -1.30211, 0.961748
730635.75, 1.38355, 0.495425
730635.791667, 0.42379, 0.553715
730635.833333, 0.42379, 0.262264
730635.875, 0.327852, -0.37893
730635.916667, 0.0400778, -0.553802
730635.958333, 0.0400778, -0.145769
730636.0, 0.231921, -0.0874786
730636.041667, 0.0400778, -0.26235
730636.083333, -0.343527, -0.32064
730636.125, -0.247636, -0.437221
730636.166667, -0.535294, -0.437221
730636.208333, -0.535294, -0.553802
730636.25, -0.727034, -0.903544
730636.291667, -0.822895, -0.903544
730636.333333, -0.91875, -0.786963
730636.375, -0.91875, -0.903544
730636.416667, -1.0146, -0.670382
730636.458333, -0.91875, -0.37893
730636.5, -1.11044, -0.145769
730636.541667, -1.30211, 0.786877
730636.583333, -1.30211, 1.13662
730636.625, -1.68538, 1.2532
730636.666667, -1.78118, 1.36978
730636.708333, -1.78118, 0.728587
730636.75, -1.30211, 0.553715
730636.791667, -1.58957, 0.378844
730636.833333, -1.68538, -0.0291883
730636.875, -1.68538, 0.0873926
730636.916667, -1.49376, 0.262264
730636.958333, -1.30211, 1.02004
730637.0, -1.20628, 1.02004
730637.041667, -1.11044, 0.903458
730637.083333, -1.20628, 1.02004
730637.125, -1.30211, 0.845167
730637.166667, -1.30211, 0.495425
730637.208333, -1.30211, 0.786877
730637.25, -1.30211, 1.07833
730637.291667, -1.58957, 0.786877
730637.333333, -1.58957, 0.437135
730637.375, -1.58957, 0.437135
730637.416667, -1.58957, 0.670296
730637.458333, -1.58957, 0.961748
730637.5, -1.58957, 1.02004
730637.541667, -1.58957, 1.13662
730637.583333, -1.68538, 0.961748
730637.625, -1.68538, 0.670296
730637.666667, -1.68538, 0.262264
730637.708333, -1.78118, 0.0873926
730637.75, -1.68538, 0.0291021
730637.791667, -1.87698, -0.0291883
730637.833333, -1.87698, 0.0291021
730637.875, -1.78118, -0.0874786
730637.916667, -1.78118, -0.0874786
730637.958333, -1.68538, -0.145769
730638.0, -1.68538, -0.37893
730638.041667, -1.68538, -0.0291883
730638.083333, -1.87698, 0.203973
730638.125, -1.49376, 0.495425
730638.166667, -1.68538, 0.145683
730638.208333, -1.49376, 0.145683
730638.25, -1.49376, -0.145769
730638.291667, -1.68538, -0.37893
730638.333333, -1.68538, -0.670382
730638.375, -1.49376, -0.903544
730638.416667, -1.49376, -0.495511
730638.458333, -1.30211, -0.145769
730638.5, -1.49376, -0.26235
730638.541667, -1.30211, -0.0874786
730638.583333, -1.49376, -0.0291883
730638.625, -1.49376, -0.0291883
730638.666667, -1.49376, -0.145769
730638.708333, -1.68538, -0.26235
730638.75, -1.68538, -0.204059
730638.791667, -1.68538, -0.612092
730638.833333, -1.87698, -0.495511
730638.875, -1.87698, -0.0291883
730638.916667, -1.68538, 0.0873926
730638.958333, -1.49376, -0.32064
730639.0, -1.49376, -0.612092
730639.041667, -1.49376, -1.13671
730639.083333, -1.30211, -0.903544
730639.125, -1.58957, -1.02012
730639.166667, -1.68538, -0.903544
730639.208333, -1.78118, -0.961834
730639.25, -1.39794, -1.02012
730639.291667, -1.39794, -1.07841
730639.333333, -1.30211, -1.07841
730639.375, -1.49376, -1.02012
730639.416667, -1.39794, -0.37893
730639.458333, -1.39794, -0.495511
730639.5, -1.39794, -0.32064
730639.541667, -1.49376, 0.0291021
730639.583333, -1.30211, -0.32064
730639.625, -1.30211, -0.903544
730639.666667, -1.30211, -1.195
730639.708333, -1.30211, -1.71961
730639.75, -1.39794, -1.02012
730639.791667, -1.39794, -0.903544
730639.833333, -1.49376, -1.02012
730639.875, -1.49376, -0.845253
730639.916667, -1.30211, -0.670382
730639.958333, -1.20628, 0.145683
730640.0, -1.20628, 0.553715
730640.041667, -1.20628, 0.378844
730640.083333, -1.11044, 0.203973
730640.125, -1.20628, 0.378844
730640.166667, -1.11044, 0.961748
730640.208333, -1.20628, 0.495425
730640.25, -1.11044, 0.262264
730640.291667, -1.11044, -0.145769
730640.333333, -1.11044, -0.37893
730640.375, -1.11044, -0.437221
730640.416667, -1.11044, -0.32064
730640.458333, -1.0146, -0.145769
730640.5, -0.822895, -0.204059
730640.541667, -0.151737, -0.26235
730640.583333, -0.151737, -0.553802
730640.625, 0.327852, -2.12764
730640.666667, 0.231921, -0.845253
730640.708333, -0.0558336, -0.0874786
730640.75, -0.343527, 0.145683
730640.791667, -0.535294, 0.0291021
730640.833333, -0.631167, -0.728673
730640.875, -0.439415, -0.204059
730640.916667, -0.343527, -0.0291883
730640.958333, 0.327852, 0.203973
730641.0, 0.519734, 0.145683
730641.041667, 0.615685, -0.145769
730641.083333, 0.711643, -0.553802
730641.125, 0.711643, -0.670382
730641.166667, 0.231921, -0.728673
730641.208333, 0.519734, -0.786963
730641.25, 0.0400778, -0.0291883
730641.291667, 0.0400778, -0.0291883
730641.333333, -0.0558336, -0.0291883
730641.375, -0.151737, -0.553802
730641.416667, -0.247636, -0.553802
730641.458333, -0.151737, -0.728673
730641.5, -0.343527, -0.37893
730641.541667, -0.247636, -0.0874786
730641.583333, 0.519734, 0.203973
730641.625, 0.135995, 0.262264
730641.666667, 0.231921, -0.204059
730641.708333, 0.903579, -0.612092
730641.75, 0.903579, -0.553802
730641.791667, 0.807607, -0.37893
730641.833333, 0.807607, -0.0874786
730641.875, 0.807607, -0.495511
730641.916667, 0.0400778, -0.845253
730641.958333, -0.151737, -0.32064
730642.0, 0.135995, -0.37893
730642.041667, 0.903579, 0.0291021
730642.083333, 0.711643, 0.0291021
730642.125, 0.615685, 0.0291021
730642.166667, 0.519734, -0.145769
730642.208333, 0.327852, 0.145683
730642.25, 0.231921, 0.612006
730642.291667, -0.535294, 0.903458
730642.333333, -1.68538, 1.2532
730642.375, -1.58957, 1.19491
730642.416667, -1.39794, 0.0873926
730642.458333, -0.727034, -0.26235
730642.5, -0.91875, -0.37893
730642.541667, -0.91875, -0.495511
730642.583333, -0.727034, -0.612092
730642.625, -0.727034, -0.437221
730642.666667, -0.822895, -0.437221
730642.708333, -0.91875, -0.553802
730642.75, -0.91875, -0.37893
730642.791667, -0.91875, -0.37893
730642.833333, -0.91875, 0.378844
730642.875, -0.247636, 1.02004
730642.916667, -0.247636, 0.845167
730642.958333, -0.727034, 0.553715
730643.0, -0.535294, 0.203973
730643.041667, -0.631167, 0.262264
730643.083333, -0.631167, -0.145769
730643.125, -0.439415, -0.437221
730643.166667, -0.151737, -0.903544
730643.208333, -0.439415, -0.786963
730643.25, -0.727034, -0.0291883
730643.291667, -0.727034, 0.495425
730643.333333, -0.822895, 0.961748
730643.375, -0.822895, 1.19491
730643.416667, -0.822895, 0.495425
730643.458333, -0.535294, 0.495425
730643.5, -0.439415, 0.437135
730643.541667, -0.439415, 0.378844
730643.583333, -0.439415, 0.0873926
730643.625, -0.535294, -0.145769
730643.666667, -0.727034, -0.437221
730643.708333, -0.727034, -0.26235
730643.75, -0.91875, -0.32064
730643.791667, -0.822895, -0.728673
730643.833333, -0.822895, -0.786963
730643.875, -0.822895, -0.612092
730643.916667, -0.822895, -0.0291883
730643.958333, -0.822895, -0.204059
730644.0, -0.631167, -0.495511
730644.041667, -0.343527, -0.495511
730644.083333, -0.727034, -0.553802
730644.125, -0.822895, -0.437221
730644.166667, -0.727034, -0.204059
730644.208333, -0.727034, 0.0873926
730644.25, -0.822895, 0.145683
730644.291667, -0.822895, 0.845167
730644.333333, -1.0146, 1.54465
730644.375, -1.11044, 1.77781
730644.416667, -1.0146, 2.18585
730644.458333, -0.343527, 1.95268
730644.5, 0.903579, 0.786877
730644.541667, 0.135995, 0.0873926
730644.583333, -0.535294, -0.495511
730644.625, -0.822895, -1.13671
730644.666667, -0.822895, -1.195
730644.708333, -0.91875, -1.195
730644.75, -0.91875, -1.07841
730644.791667, -0.91875, -0.437221
730644.833333, -0.91875, -0.0291883
730644.875, -0.822895, 0.203973
730644.916667, -0.822895, 0.437135
730644.958333, -0.727034, 0.961748
730645.0, -0.727034, 0.786877
730645.041667, -0.727034, 0.0873926
730645.083333, -0.727034, -0.37893
730645.125, -0.727034, -0.204059
730645.166667, -0.727034, -0.495511
730645.208333, -0.727034, -1.02012
730645.25, -0.727034, -1.36987
730645.291667, -0.727034, -1.13671
730645.333333, -0.631167, -0.903544
730645.375, -0.727034, -0.786963
730645.416667, -0.727034, -0.728673
730645.458333, -0.727034, -0.903544
730645.5, -0.727034, -0.961834
730645.541667, -0.727034, -1.02012
730645.583333, -0.727034, -0.728673
730645.625, -0.727034, -0.612092
730645.666667, -0.727034, 0.145683
730645.708333, -0.631167, 0.437135
730645.75, -0.631167, 0.320554
730645.791667, -0.727034, -0.32064
730645.833333, -0.822895, -0.786963
730645.875, -0.91875, -1.195
730645.916667, -0.91875, -1.42816
730645.958333, -0.727034, -1.195
730646.0, -0.822895, -1.25329
730646.041667, -1.0146, -1.195
730646.083333, -0.727034, -0.961834
730646.125, -0.91875, -0.786963
730646.166667, -0.822895, -0.495511
730646.208333, -0.535294, -0.495511
730646.25, -0.343527, -0.26235
730646.291667, -0.343527, -0.728673
730646.333333, -0.343527, -1.07841
730646.375, -0.535294, -1.25329
730646.416667, -0.535294, -1.31158
730646.458333, -0.535294, -1.71961
730646.5, -0.535294, -1.25329
730646.541667, -0.631167, -1.195
730646.583333, -1.0146, -1.07841
730646.625, -0.727034, -0.670382
730646.666667, -0.822895, -0.612092
730646.708333, -0.822895, -0.612092
730646.75, -0.343527, -0.903544
730646.791667, -0.343527, -1.36987
730646.833333, -0.439415, -1.66132
730646.875, -0.727034, -1.25329
730646.916667, -0.91875, -0.786963
730646.958333, -1.0146, -0.786963
730647.0, -0.727034, -0.0291883
730647.041667, -0.727034, -0.903544
730647.083333, -0.727034, -1.48645
730647.125, -0.727034, -1.60303
730647.166667, -0.727034, -1.48645
730647.208333, -0.631167, -1.60303
730647.25, -0.727034, -1.54474
730647.291667, -0.727034, -0.437221
730647.333333, -0.727034, 0.553715
730647.375, -0.151737, 1.02004
730647.416667, -0.631167, 1.2532
730647.458333, -0.535294, 1.2532
730647.5, -0.822895, 1.2532
730647.541667, -0.822895, 1.13662
730647.583333, -0.822895, 0.553715
730647.625, -0.822895, 0.437135
730647.666667, -0.822895, 0.0873926
730647.708333, -0.727034, -0.145769
730647.75, -0.631167, -0.32064
730647.791667, -0.822895, -0.26235
730647.833333, -0.727034, -0.145769
730647.875, -0.727034, 0.262264
730647.916667, -0.822895, 0.553715
730647.958333, -0.91875, 0.553715
730648.0, -0.727034, 0.553715
730648.041667, -0.631167, 0.145683
730648.083333, -0.727034, -0.670382
730648.125, -0.727034, -1.25329
730648.166667, -0.727034, -1.02012
730648.208333, -0.631167, -1.25329
730648.25, -0.0558336, -0.437221
730648.291667, -0.0558336, -0.37893
730648.333333, -0.0558336, -0.0874786
730648.375, -0.343527, 0.437135
730648.416667, -0.535294, 0.495425
730648.458333, -0.822895, 0.670296
730648.5, -0.822895, 0.845167
730648.541667, -0.727034, 0.612006
730648.583333, -0.535294, 0.0291021
730648.625, -0.535294, -0.728673
730648.666667, -0.535294, -1.31158
730648.708333, -0.535294, -1.48645
730648.75, -0.439415, -1.42816
730648.791667, -0.727034, -1.36987
730648.833333, -0.822895, -1.13671
730648.875, -0.727034, -0.495511
730648.916667, -0.727034, -0.0874786
730648.958333, -0.822895, -0.26235
730649.0, -0.91875, -0.612092
730649.041667, -0.727034, -0.845253
730649.083333, -0.535294, -0.961834
730649.125, -0.631167, -1.25329
730649.166667, -0.822895, -1.36987
730649.208333, -0.822895, -1.31158
730649.25, -0.91875, -1.13671
730649.291667, -0.727034, -0.961834
730649.333333, -0.727034, -0.845253
730649.375, -0.822895, -0.728673
730649.416667, -0.822895, -1.07841
730649.458333, -0.822895, -0.845253
730649.5, -0.727034, -0.670382
730649.541667, -0.822895, -0.553802
730649.583333, -0.535294, -0.495511
730649.625, -0.727034, -0.845253
730649.666667, -0.91875, -1.02012
730649.708333, -1.0146, -0.961834
730649.75, -0.535294, -1.07841
730649.791667, -0.91875, -1.48645
730649.833333, -0.822895, -1.13671
730649.875, -0.727034, -0.903544
730649.916667, -0.247636, -0.786963
730649.958333, -0.151737, -0.728673
730650.0, -0.247636, -0.612092
730650.041667, -0.91875, -0.670382
730650.083333, -0.91875, -0.670382
730650.125, -0.822895, -0.845253
730650.166667, -0.439415, -0.670382
730650.208333, -0.535294, -0.728673
730650.25, -0.727034, -0.786963
730650.291667, -0.727034, -0.728673
730650.333333, 0.0400778, -0.612092
730650.375, -0.727034, -0.903544
730650.416667, 0.0400778, -0.961834
730650.458333, 0.42379, -0.728673
730650.5, 0.519734, -0.495511
730650.541667, 0.231921, -0.26235
730650.583333, -0.0558336, -0.0291883
730650.625, -0.631167, -0.32064
730650.666667, -0.727034, -0.32064
730650.708333, -0.822895, -0.437221
730650.75, -0.343527, -0.786963
730650.791667, -0.439415, -0.786963
730650.833333, 0.0400778, -0.903544
730650.875, -0.535294, -1.02012
730650.916667, -0.631167, -1.07841
730650.958333, -0.439415, -1.02012
